date,pango_lineage
2022-12-29,BQ.1.2
2022-12-19,BQ.1.1
2022-12-19,BQ.1
2022-12-19,BQ.1.1
2022-12-20,BA.5.1.10
2022-12-19,BF.7
2022-12-19,BQ.1.1
2022-12-19,BA.5.2.25
2022-12-19,BQ.1.1
2022-12-19,BQ.1.1
2022-12-19,BQ.1.1.1
2022-12-19,EE.3
2022-12-19,BQ.1.1
2022-12-19,BQ.1.2
2022-12-19,BQ.1.1
2022-12-19,BA.5.6
2022-12-19,BQ.1.1.40
2022-12-19,BQ.1.1.40
2022-12-19,BQ.1.2
2022-12-19,BA.5.2.34
2022-12-19,BQ.1.3
2022-12-19,DG.1
2022-12-19,BQ.1.12
2022-12-19,BQ.1.1.40
2022-12-19,BA.4.6
2022-12-19,BA.4.6
2022-12-19,BQ.1.1.35
2022-12-19,BN.1.3
2022-12-19,BA.5.2.25
2022-12-19,BQ.1.1
2022-12-19,BQ.1.1
2022-12-19,BQ.1
2022-12-19,BQ.1.1
2022-12-19,XBR
2022-12-20,BQ.1.1
2022-12-19,BQ.1.1.40
2022-12-19,BQ.1.2
2022-12-19,BA.5.2.54
2022-12-19,BQ.1.10.1
2022-12-19,EE.3
2022-12-19,BE.1.1.1
2022-12-19,BA.5.2.1
2022-12-19,BQ.1.10
2022-12-19,BQ.1.1.3
2022-12-19,BQ.1.1
2022-12-19,BQ.1.1.35
2022-12-19,BQ.1
2022-12-26,BQ.1
2022-12-16,BQ.1.1.18
2022-12-26,BQ.1.1.3
2022-12-26,BQ.1.1
2022-12-25,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-27,BQ.1.1
2022-12-26,BQ.1.25
2022-12-26,BQ.1.1
2022-12-26,BQ.1.10.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-17,BQ.1.1.19
2022-12-26,BQ.1.1.3
2022-12-26,BQ.1.1
2022-12-27,BQ.1.1
2022-12-26,BQ.1
2022-12-26,BQ.1.14
2022-12-26,BQ.1
2022-12-27,BQ.1.1
2022-12-26,BQ.1.1.35
2022-12-26,BQ.1.1
2022-12-26,BQ.1
2022-12-25,BQ.1.1
2022-12-26,EE.3
2022-12-27,BQ.1.1.1
2022-12-27,BQ.1.10.1
2022-12-27,BQ.1.1
2022-12-26,BQ.1.22
2022-12-26,BQ.1.1
2022-12-27,BQ.1.1
2022-12-25,BQ.1.1
2022-12-26,BA.5.1.33
2022-12-26,BQ.1.1
2022-12-26,BQ.1.10.1
2022-12-26,BQ.1.1
2022-12-26,EF.1
2022-12-26,BQ.1.1
2022-12-26,BA.5.2
2022-12-26,BQ.1.10
2022-12-26,BF.7
2022-12-27,BQ.1.1.3
2022-12-26,BQ.1.1
2022-12-26,BQ.1
2022-12-26,BA.5.2.9
2022-12-28,BQ.1.1
2022-12-27,BQ.1.1
2022-12-26,XBB
2022-12-25,BQ.1.1
2022-12-26,BQ.1.1.35
2022-12-26,BQ.1.1.40
2022-12-26,BQ.1.1.5
2022-12-27,BQ.1.14
2022-12-26,BF.7
2022-12-26,BQ.1.1
2022-12-26,BQ.1.23
2022-12-26,BF.7
2022-12-26,EF.1
2022-12-18,BQ.1.2
2022-12-26,EE.3
2022-12-25,BQ.1.1.7
2022-12-26,EF.1
2022-12-25,BQ.1.1
2022-12-26,BQ.1.1
2022-12-07,BQ.1.1.18
2022-12-26,BQ.1.1
2022-12-26,BQ.1
2022-12-26,BA.4.7
2022-12-26,BQ.1.1.67
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1.40
2022-12-26,BQ.1.1.15
2022-12-25,BQ.1.1
2022-12-26,BQ.1.1.15
2022-12-26,BQ.1.2
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1.35
2022-12-13,BQ.1.23
2022-12-26,BQ.1.1.35
2022-12-26,BQ.1.13.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1.35
2022-12-26,XBB.1.5
2022-12-26,BQ.1
2022-12-25,BQ.1.1
2022-12-26,BF.26
2022-12-26,BQ.1.1
2022-12-12,BE.9
2022-12-27,EE.3
2022-12-26,BQ.1
2022-12-26,BQ.1.1.35
2022-12-26,BQ.1.1.4
2022-12-26,BA.5.2
2022-12-19,BQ.1.1.66
2022-12-26,BQ.1.1.18
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BF.7
2022-12-27,EE.3
2022-12-25,BQ.1.1
2022-12-27,BQ.1.1
2022-12-26,BQ.1.1.30
2022-12-26,BQ.1.1
2022-12-26,EE.3
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1
2022-12-25,BQ.1.1.40
2022-12-25,EE.3
2022-12-27,BA.4.6
2022-12-26,XBB.1.5
2022-12-27,BQ.1.1.40
2022-12-26,EE.3
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1
2022-12-26,BQ.1.1.35
2022-12-26,BQ.1.1
2022-12-25,BQ.1.1
2022-12-27,BQ.1.1.40
2022-12-25,BQ.1.1
2022-12-26,BQ.1.1.35
2022-12-26,BA.5.1.12
2022-12-26,BQ.1.11
2022-12-26,BQ.1.1.1
2022-12-26,BQ.1.1.40
2022-12-26,EF.1
2022-12-27,BQ.1.1
2022-12-26,BQ.1.1
2022-12-12,BQ.1.1
2022-12-12,BQ.1.1
2022-12-12,BF.7.16.1
2022-12-12,BQ.1.1
2022-12-12,BF.7.24
2022-10-18,BA.5.1.24
2022-10-16,BF.16
2022-10-17,BA.5.2.1
2022-10-17,BA.5.2.1
2022-10-18,BA.5.2.1
2022-10-18,BA.4.6
2022-10-17,BE.1.1
2022-10-18,BA.5.1
2022-10-17,BA.5.2.1
2022-10-17,BA.5.2.1
2022-10-18,BE.1.1
2022-10-18,BA.5.2.1
2022-10-19,BA.5.2.1
2022-10-17,BF.7
2022-10-16,BA.5.2
2022-10-16,BF.26
2022-10-17,BA.4.6
2022-10-19,BA.5.2.6
2022-10-16,BA.5.2
2022-10-19,BF.7
2022-10-19,BF.7
2022-10-19,BF.7
2022-10-16,BA.5.1
2022-10-17,BA.4.6
2022-10-19,BQ.1.1.8
2022-10-19,BE.4.1
2022-10-19,BA.5.2.27
2022-10-18,CZ.2
2022-10-18,BA.4.6
2022-10-18,BF.7
2022-10-18,BE.1.1
2022-10-19,BQ.1
2022-10-19,BA.5.2
2022-10-19,BA.5.2
2022-10-19,BA.5.2
2022-10-16,BF.7
2022-10-19,BA.5.2.20
2022-10-19,BA.5
2022-10-19,BF.7
2022-10-19,BF.7
2022-10-20,BA.5.2
2022-10-17,BF.7
2022-10-20,BQ.1
2022-10-17,BA.5.1.12
2022-10-17,BA.5.1
2022-10-17,BA.5.2
2022-10-17,BF.7
2022-10-17,BA.4.6
2022-10-17,BA.4.6
2022-10-17,BA.5.1
2022-10-20,BF.31.1
2022-10-17,BA.5.2
2022-10-17,BA.5.2.1
2022-10-17,BF.28
2022-10-16,BA.5.1
2022-10-17,BA.5.2
2022-10-17,BF.7
2022-10-17,BA.5.2.1
2022-10-17,BE.1.2.1
2022-10-16,BQ.1.12
2022-10-17,BF.7
2022-10-17,BA.5.2.1
2022-10-17,BA.5.2
2022-10-17,BA.5.2.1
2022-10-17,BA.5.1
2022-10-17,BA.5.2
2022-10-16,BA.5.2.9
2022-10-17,BA.5.1
2022-10-16,BA.5.2.9
2022-10-19,BA.5.2.1
2022-10-18,BQ.1.10
2022-10-18,BA.5.2.1
2022-10-18,BF.41
2022-10-18,BF.7
2022-10-19,BA.5.2
2022-10-20,BA.5.1
2022-10-20,BA.5.2.27
2022-10-17,BA.5.2.1
2022-10-17,CM.2
2022-10-17,BF.39
2022-10-17,BA.5.5
2022-10-17,BA.5.2.3
2022-10-18,BA.4.6
2022-10-18,BA.5.2
2022-10-20,BF.27
2022-10-20,BA.5.1
2022-10-20,BA.5.2.1
2022-10-20,BA.5.2.1
2022-10-20,BA.5.2.1
2022-10-19,BA.5.5
2022-10-21,BQ.1.1
2022-10-21,BQ.1.1
2022-10-20,BA.5.2.1
2022-10-19,BA.5.2.1
2022-10-19,BE.1.1.2
2022-10-20,BF.7
2022-10-21,BA.5.2.23
2022-10-20,BF.7
2022-10-21,BF.14
2022-10-21,BF.14
2022-10-21,BA.5.2.27
2022-10-21,BA.4.6
2022-10-21,BQ.1
2022-10-21,BA.5.2.1
2022-10-20,BQ.1.1
2022-10-17,BQ.1
2022-10-21,BA.5.2.1
2022-10-21,BA.5.2.1
2022-10-18,BA.5.2.9
2022-10-17,BQ.1
2022-10-18,BA.5.2.9
2022-10-18,BQ.1.16
2022-10-17,BE.1.1.1
2022-10-18,BF.7
2022-10-17,BA.5.2.1
2022-10-22,BA.5.2
2022-10-17,BQ.1
2022-10-16,BA.5.1
2022-10-18,BA.5.2.21
2022-10-18,BA.5.2.1
2022-10-18,BA.5.10
2022-10-17,BF.27
2022-10-18,BA.5.2.9
2022-10-17,BQ.1
2022-10-17,BA.5.2
2022-10-18,BF.28
2022-10-18,BA.5.10
2022-10-17,BF.7
2022-10-18,BA.5.10
2022-10-17,BF.11
2022-10-18,BA.5.10
2022-10-17,BA.5.2.21
2022-10-18,BA.5.10
2022-10-17,BA.5.1
2022-10-22,BA.5.2
2022-10-21,BF.27
2022-10-22,BA.5.2.1
2022-10-21,BA.5.2.1
2022-10-23,BF.5
2022-10-18,BA.5.2.1
2022-10-21,BA.5.2.1
2022-10-21,BA.5
2022-10-21,BA.5.1.7
2022-10-20,BF.10
2022-10-18,BQ.1.1
2022-10-21,BQ.1.1
2022-10-22,BQ.1.1
2022-10-20,BA.5.2.1
2022-10-20,BA.5.5
2022-10-22,BA.5.1
2022-10-21,BA.5.2
2022-10-20,BY.1
2022-10-18,BK.1
2022-10-21,BA.5.2
2022-10-22,BA.5.2
2022-10-20,BA.5.2.1
2022-10-19,BE.1
2022-10-19,BA.5.2.32
2022-10-19,BQ.1.1
2022-10-21,BA.5.2.2
2022-10-18,BA.5.2
2022-10-18,BA.5.2
2022-10-25,BE.1.1
2022-10-25,BA.4.7
2022-11-20,BQ.1.1
2022-11-20,BQ.1.2
2022-11-20,BQ.1.2
2022-11-20,BQ.1.2
2022-11-21,BA.5.2.6
2022-11-21,BA.5.2.6
2022-12-27,BF.7.23
2022-12-27,BF.7.23
2022-12-27,BQ.1.1
2022-12-27,BQ.1.1.10
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1.63
2022-12-28,BF.11
2022-12-28,XBB.1.5
2022-12-28,BA.4.6
2022-12-28,BQ.1
2022-12-28,BQ.1
2022-12-26,CH.1.1.11
2022-12-28,BQ.1.1
2022-12-26,BQ.1.1
2022-12-29,BQ.1
2022-12-28,BF.11
2022-12-27,BQ.1
2022-12-24,BQ.1.1
2022-12-27,XBB.1.5
2022-12-22,BQ.1.5
2022-12-24,BQ.1.5
2022-12-27,BQ.1.1
2022-12-27,BQ.1.5
2022-12-27,BQ.1.1.10
2022-12-27,BQ.1.12
2022-12-27,BF.11
2022-12-24,BF.11
2022-12-27,XBB.1.5
2022-12-26,BQ.1.30
2022-12-27,BA.5.2.6
2022-12-27,BQ.1
2022-12-27,XBB.1.5
2022-12-21,BF.7.4
2022-12-27,BF.7.7
2022-12-27,BQ.1.1
2022-12-21,BQ.1.12
2022-12-26,BQ.1.1
2022-12-27,BA.5.2.13
2022-12-27,BQ.1.1
2022-12-22,BQ.1.13.1
2022-12-27,BQ.1.12
2022-12-20,BQ.1.1
2022-12-26,BA.5.2.35
2022-12-22,BA.5.2.34
2022-12-27,BF.7.7
2022-12-20,BA.5.2.13
2022-12-27,BQ.1.14
2022-12-27,BQ.1.14
2022-12-27,BQ.1.14
2022-12-26,ED.2
2022-12-28,BF.11
2022-12-26,XBM
2022-12-28,BQ.1.1.52
2022-12-28,BQ.1.1.52
2022-12-27,XBM
2022-12-28,BQ.1.8
2022-12-26,BQ.1.2
2022-12-26,BQ.1.2
2022-12-27,BQ.1.2
2022-12-27,BQ.1.10
2022-12-27,BF.10
2022-12-27,BQ.1.1.67
2022-12-24,BQ.1.1
2022-12-28,BQ.1
2022-12-27,BA.5.2.6
2022-12-28,BQ.1.12
2022-12-20,BQ.1.1
2022-12-27,BQ.1.1
2022-12-27,BQ.1.14
2022-12-28,BQ.1.1.52
2022-12-28,BQ.1
2022-12-27,BA.5.2.25
2022-12-27,BA.4.6
2022-12-27,BA.4.6
2022-12-28,BQ.1.1.40
2022-12-27,EE.1
2022-12-28,BF.7
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1
2022-12-28,BQ.1.2
2022-12-28,BQ.1.11
2022-12-28,CP.1
2022-12-28,BF.7
2022-12-26,EE.1
2022-12-27,BQ.1
2022-12-26,BQ.1.30
2022-12-20,BA.5.1
2022-12-27,BQ.1.1
2022-12-27,BQ.1
2022-12-27,XBB.1.5
2022-12-27,BQ.1.1
2022-12-27,BQ.1.1.43
2022-12-27,BQ.1.1
2022-12-21,BA.5.2.13
2022-12-27,BQ.1.10
2022-12-27,BQ.1.1
2022-12-27,BQ.1.1
2022-12-27,BQ.1.1
2022-12-28,BA.4.6
2022-12-27,BA.5.1.18
2022-12-27,XBB.1.5
2022-12-28,BQ.1.1.52
2022-12-27,XBB.1.5.31
2022-12-27,BQ.1.1.3
2022-12-27,BQ.1
2022-12-29,BQ.1.1.41
2022-12-27,BQ.1.1
2022-12-27,XBB.1.5
2022-12-27,BQ.1.1
2022-12-27,BA.5.1
2022-12-27,BF.7
2022-12-28,BF.7
2022-12-28,BQ.1.1
2022-12-28,CZ.2
2022-12-28,CZ.2
2022-12-29,BF.7
2022-12-29,XBM
2022-12-28,XBM
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1.5
2022-12-29,BQ.1.1
2022-12-28,BQ.1.1
2022-12-29,XBB.1.5.20
2022-12-28,BF.7
2022-12-29,BQ.1.12
2022-12-29,BF.13
2022-12-28,BE.1.2.1
2022-12-29,BQ.1.1
2022-12-28,BQ.1
2022-12-28,BR.2.1
2022-12-28,BQ.1.6
2022-12-25,BA.5.2
2022-12-26,BQ.1.1
2022-12-28,BQ.1.1.4
2022-12-28,BQ.1.12
2022-12-28,BQ.1
2022-12-28,BQ.1.10
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1.3
2022-12-28,XBB.1.15
2022-12-28,BQ.1
2022-12-28,BF.7
2022-12-28,BQ.1.1
2022-12-28,BQ.1.13
2022-12-27,BQ.1.1
2022-12-27,BQ.1.1
2022-12-27,BQ.1.23
2022-12-26,BQ.1
2022-12-27,BF.11
2022-12-25,BQ.1.23
2022-12-25,BQ.1
2022-12-24,BQ.1
2022-12-24,BQ.1.1
2022-12-25,BQ.1
2022-12-28,BQ.1.1.40
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1.7
2022-12-28,BQ.1.1.7
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1
2022-12-22,BQ.1.1
2022-12-23,BA.5.1.18
2022-12-23,BQ.1.1
2022-12-22,BQ.1.14
2022-12-21,BQ.1
2022-12-24,BQ.1.1
2022-12-19,BQ.1.1
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1
2022-12-26,BQ.1
2022-12-26,BQ.1
2022-12-26,BQ.1
2022-12-26,BN.1.2.4
2022-12-24,BF.7.6
2022-12-29,BQ.1.1.3
2022-12-29,BQ.1.1.3
2022-12-29,BQ.1.1
2022-12-28,BQ.1.1.51
2022-12-29,BQ.1.1.8
2022-12-29,BQ.1.30
2022-12-28,BQ.1.1.51
2022-12-29,BQ.1.1.40
2022-12-22,BQ.1.1.51
2022-12-26,BQ.1.1.15
2022-12-27,BQ.1.25.1
2022-12-27,BQ.1.25.1
2022-12-27,BQ.1.1.10
2022-12-27,BQ.1.1.10
2022-12-29,BQ.1.13
2022-12-28,BQ.1.1.8
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1
2022-12-27,BQ.1.1.10
2022-12-28,BQ.1.1.10
2022-12-29,BN.1.10
2022-12-27,BQ.1.1.10
2022-12-28,BQ.1.1
2022-12-27,BQ.1.1.10
2022-12-28,BQ.1.1
2022-12-26,BQ.1.22
2022-12-28,BQ.1.1
2022-12-27,BQ.1.25.1
2022-12-28,BA.5.2.3
2022-12-28,BQ.1.1.13
2022-12-28,XBB.1.5
2022-12-28,BR.2.1
2022-12-28,BQ.1.5
2022-12-28,BQ.1.1
2022-12-28,BQ.1.1
2022-12-28,BF.7.7
2022-12-28,BF.7.7
2022-12-28,BF.7.7
2022-12-28,BF.7.7
2022-12-28,BQ.1.1.4
2022-12-28,BQ.1.1.68
2022-12-26,BA.5.2.13
2022-12-27,BQ.1.1
2022-12-27,BA.5.2.13
2022-12-28,BA.5.2.13
2022-12-28,BQ.1.1.68
2022-12-30,CZ.2
2022-12-29,BQ.1.23
2022-12-30,BQ.1.1.41
2022-12-29,BQ.1.1
2022-12-30,XBM
2022-12-30,EE.3
2022-12-30,BQ.1.1
2022-12-30,CZ.2
2022-12-29,EE.1
2022-12-29,BQ.1.30
2022-12-29,BQ.1.10.1
2022-12-29,BQ.1.1
2022-12-29,BQ.1.1.8
2022-12-28,CZ.2
2022-12-28,BQ.1.1.52
2022-12-28,BQ.1.1.52
2022-12-27,BQ.1.1.52
2022-12-28,BQ.1.1
2022-12-27,BQ.1.1
2022-12-28,BQ.1
2022-12-23,BQ.1
2022-12-26,BQ.1.1
2022-12-27,BQ.1.1
2022-12-27,BQ.1.12
2022-12-28,BQ.1.1.52
2022-12-27,BQ.1.13.1
2022-11-25,BQ.1
2022-11-25,BQ.1
2022-11-25,BQ.1
2022-11-26,BQ.1
2022-11-21,BQ.1.1
2022-11-24,BQ.1.1
2022-11-24,BQ.1.1
2022-11-25,BQ.1.1
2022-11-26,BQ.1.1
2022-11-27,BQ.1.1
2022-11-27,BQ.1.1
2022-11-26,BQ.1.1
2022-11-28,BQ.1.2
2022-11-26,BQ.1.1
2022-11-28,BQ.1.12
2022-11-28,ED.2
2022-11-14,BA.5.1
2022-11-17,BA.5.1
2022-11-13,BA.5.10.1
2022-11-20,BA.5.10.1
2022-11-14,BA.5.2.20
2022-11-16,BE.1.1
2022-11-18,BN.1.5
2022-11-20,BN.1.5
2022-11-16,BQ.1.1
2022-11-17,BQ.1.1
2022-11-17,BQ.1.1
2022-11-15,BQ.1.1
2022-11-17,BQ.1.1
2022-11-16,BQ.1.1
2022-11-19,BQ.1.2
2022-10-26,BA.5.1.5
2022-10-27,BA.5.2.24
2022-10-27,BA.2.75.2
2022-10-26,BQ.1.5
2022-10-27,BE.1.4
2022-10-27,BA.5.1
2022-10-27,BA.5.1.2
2022-10-27,BF.7.20
2022-10-27,BA.5.2
2022-10-27,BE.1.4
2022-10-26,BA.5.2
2022-10-26,BQ.1.10.1
2022-10-26,BA.5.1
2022-10-27,BA.4.6
2022-10-27,BA.2.75.2
2022-10-27,BA.5.2
2022-10-28,BE.1.1
2022-10-27,BQ.1.5
2022-10-28,BA.5.2.1
2022-10-27,BA.2.75.2
2022-10-28,BF.5
2022-10-27,BF.21
2022-10-27,BE.1.4
2022-10-27,BF.31.1
2022-10-27,BE.1.4
2022-10-27,BF.21
2022-10-27,BF.31.1
2022-10-27,BE.1.4
2022-10-27,BA.5.2
2022-10-27,BF.28
2022-10-28,BA.5.1
2022-10-28,BF.7
2022-10-28,BA.2.75.2
2022-10-28,BA.5.5
2022-10-28,BA.4.6
2022-10-28,BA.2.75.2
2022-10-28,BA.5.2
2022-10-28,BA.5.2.21
2022-10-28,BA.5.2
2022-10-28,BA.5.2.1
2022-10-29,BA.5.1
2022-10-29,BA.2.75.2
2022-10-28,BA.5.2.21
2022-10-30,BA.5.2.1
2022-10-30,BA.2.75.2
2022-10-29,BA.5.1
2022-10-28,BE.1.1
2022-10-28,BQ.1
2022-10-29,BQ.1.1
2022-10-28,BA.4.6
2022-10-27,BA.5.2
2022-10-27,BF.7
2022-10-31,BA.5.1.5
2022-10-31,BA.5.1.5
2022-10-31,BA.5.2.3
2022-10-31,BA.5.2.1
2022-10-31,BA.5.2.1
2022-10-31,BA.5.2.1
2022-10-31,BA.5.2.1
2022-10-31,BA.5.2.1
2022-10-31,BA.2.75.2
2022-11-01,BA.4.6.2
2022-11-01,BA.5.1.5
2022-11-01,BA.5.1.5
2022-10-31,BA.5.2
2022-11-01,BA.5.2.24
2022-10-30,BA.5.5
2022-10-31,BA.5.2.16
2022-10-29,BA.5.2.20
2022-10-27,BA.5.2.1
2022-10-28,BA.5.1
2022-10-28,BA.4.6
2022-10-29,BQ.1.8
2022-10-29,BQ.1.13
2022-10-28,BA.5.2
2022-10-30,BA.5.1
2022-11-01,BA.5.2.20
2022-10-28,BA.5.6
2022-11-01,BF.31.1
2022-11-01,BF.31.1
2022-10-29,BA.5.2.1
2022-10-28,BE.1.4
2022-10-30,BQ.1.1.5
2022-10-31,BE.1.4
2022-10-31,BA.5.2.1
2022-11-01,BA.4.6
2022-10-31,BA.5.2
2022-10-23,BA.5.2.25
2022-10-24,BE.1.1
2022-10-24,BQ.1.3
2022-10-17,BA.5.2
2022-10-22,BQ.1.3
2022-10-24,BA.5.5
2022-12-22,BQ.1
2022-10-18,BQ.1.2
2022-10-17,BQ.1.2
2022-10-23,BF.7.4
2022-10-17,BA.5.1.7
2022-10-27,BE.1.1
2022-10-17,BA.4.1
2022-10-24,BQ.1.10.1
2022-12-19,BQ.1.15.1
2022-12-19,BQ.1.1
2022-12-19,BQ.1.10.1
2022-12-19,BF.7.4
2022-12-19,BF.39
2022-12-19,BA.2.3.20
2022-12-19,BQ.1
2022-10-17,BA.5.2.34
2022-10-31,CM.1
2022-10-24,EE.3
2022-10-17,BQ.1.1.40
2022-10-24,BA.4.6
2022-11-04,BF.7.16
2022-10-23,BA.2.3.20
2022-10-28,DJ.1.1
2022-10-26,BA.5.2
2022-10-28,BA.5.6
2022-11-10,BA.5.2
2022-11-14,BF.7.5
2022-11-14,BQ.1.1.5
2022-11-09,BQ.1.19
2022-11-20,BA.5.1
2022-11-28,BK.1
2022-11-21,DB.1
2022-11-23,BF.7
2022-10-20,BA.2.75.5
2022-10-21,BA.5.1.7
2022-10-31,BQ.1.1
2022-10-27,BA.5.2
2022-10-22,BA.5.2.3
2022-11-08,BA.4.1.8
2022-11-13,EE.3
2022-10-24,BA.5.2.1
2022-10-31,BF.8
2022-10-31,BA.5.2.1
2022-11-22,BF.11.3
2022-11-13,BF.7.4
2022-10-17,BA.5.1.20
2022-10-23,BA.5.2.1
2022-11-04,BA.5.2.13
2022-10-27,BQ.1.1
2022-10-28,BA.5.2.1
2022-10-31,BA.5.2.1
2022-11-04,BE.1.2.1
2022-11-16,BQ.1.1
2022-11-17,BQ.1.1.4
2022-12-15,BQ.1.1
2022-12-14,BA.5.2.35
2022-12-14,CK.3
2022-12-14,BQ.1.1.10
2022-12-14,CT.1
2022-12-14,BQ.1.1.47
2022-12-16,BQ.1.1.1
2022-12-16,BQ.1.1
2022-12-16,BQ.1.1
2022-12-18,BQ.1.1
2022-12-18,XBB.1
2022-12-17,EE.3
2022-12-17,BQ.1.1
2022-12-18,BQ.1.1
2022-12-16,BA.5.2.14
2022-12-16,BF.7.6
2022-12-16,BQ.1.1.4
2022-12-18,BQ.1
2022-12-18,BF.26
2022-12-17,BA.5.2.3
2022-12-17,BQ.1.1
2022-12-17,BQ.1
2022-12-18,BQ.1.1
2022-12-16,EE.2
2022-12-17,BA.5.2.1
2022-12-14,BQ.1.1.52
2022-12-16,BQ.1.1
2022-12-17,BQ.1.1
2022-12-18,BF.7
2022-12-18,BF.5
2022-12-18,BQ.1
2022-12-18,BQ.1.5
2022-12-15,BQ.1.10
2022-12-17,CA.5
2022-12-18,CA.5
2022-12-18,BN.1
2022-12-18,CA.5
2022-12-18,BQ.1.1
2022-12-18,BQ.1.1.5
2022-12-16,BQ.1.1
2022-12-18,BQ.1.13
2022-12-18,BQ.1.1
2022-12-19,BQ.1.3
2022-12-19,BQ.1.1
2022-12-19,BQ.1.1
2022-12-19,BQ.1
2022-12-18,BQ.1
2022-12-19,BA.2.3.20
2022-12-18,BQ.1.1
2022-12-15,BQ.1.23
2022-12-16,BQ.1.12
2022-12-16,BF.7.23
2022-12-16,BN.1.3.5
2022-12-17,BQ.1.1
2022-12-19,BQ.1.1.13
2022-12-19,BQ.1.10
2022-12-19,BQ.1.1
2022-12-19,BQ.1.10
2022-12-19,BF.7.6
2022-12-18,BQ.1.25.1
2022-12-19,BQ.1.25.1
2022-12-19,BQ.1.1
2022-12-18,BF.7.6
2022-12-19,BQ.1.1.67
2022-12-18,BQ.1.1
2022-12-19,BQ.1.1
2022-12-19,BF.10
2022-12-19,BQ.1.1
2022-12-19,XBB.1.5
2022-12-19,CZ.2
2022-12-19,BA.4.6
2022-12-18,BQ.1.1
2022-12-18,BQ.1.1
2022-12-18,BQ.1.1
2022-12-18,BA.5.2.16
2022-12-18,BF.11
2022-12-18,BN.1.10
2022-12-19,BQ.1.10.1
2022-12-17,BF.7
2022-12-17,BF.7
2022-12-19,BF.7
2022-12-19,BF.7
2022-12-17,BQ.1.1.40
2022-12-19,BQ.1.1.10
2022-12-19,BF.7
2022-12-19,BF.7
2022-12-19,BF.7
2022-12-19,BF.7
2022-12-19,BF.7
2022-12-19,BF.7
2022-12-19,BQ.1.1
2022-12-20,BQ.1.5
2022-12-19,BQ.1.13
2022-12-18,BQ.1.1
2022-12-18,BQ.1.30
2022-12-18,BF.11
2022-12-19,BQ.1.1
2022-12-19,BA.5.2
2022-12-19,BF.7.21
2022-12-16,BA.5.1.27
2022-12-19,BQ.1.1.52
2022-12-19,BQ.1
2022-12-12,BA.5.2.1
2022-12-18,BQ.1.1
2022-12-18,BQ.1.1
2022-12-18,BQ.1.1
2022-12-19,BQ.1.2
2022-12-18,BA.5.2.1
2022-12-17,BA.5.2.6
2022-12-17,BA.5.2.6
2022-12-17,BA.5.2.6
2022-12-16,BQ.1.1.7
2022-12-19,BA.5.2.35
2022-12-18,BQ.1
2022-12-16,BA.5.2.63
2022-12-16,BQ.1.14
2022-12-16,BQ.1.1
2022-12-16,BQ.1.1
2022-12-19,BQ.1.10
2022-12-19,BQ.1
2022-12-19,XBB.2
2022-12-19,BQ.1
2022-12-16,BF.11
2022-12-15,BQ.1.1
2022-12-18,BQ.1.3
2022-12-15,BQ.1.12
2022-12-19,BQ.1
2022-12-19,BQ.1.1
2022-12-19,BQ.1.1
2022-12-19,BF.11.1
2022-12-19,BF.5
2022-12-19,BQ.1.1
2022-12-16,BQ.1.1.40
2022-12-19,BQ.1.1
2022-12-19,BQ.1
2022-12-19,BQ.1.1.1
2022-12-19,BQ.1.1.1
2022-12-15,BQ.1.1
2022-12-17,BQ.1.1
2022-12-19,BQ.1
2022-12-19,BQ.1
2022-12-19,BF.11.1
2022-12-19,BF.11.1
2022-12-19,CK.2.1
2022-12-19,BA.5.2.1
2022-12-19,BQ.1
2022-12-19,BF.5
2022-12-18,BQ.1
2022-12-19,BQ.1.5
2022-12-18,BQ.1.1.3
2022-12-19,BQ.1.1
2022-12-16,BA.4.6
2022-12-19,BQ.1.10.1
2022-12-16,BE.1.2.1
2022-12-19,XBB.1.5
2022-12-16,CK.3
2022-12-18,BQ.1.1
2022-12-20,BQ.1.1
2022-12-18,BF.5
2022-12-19,BQ.1.1
2022-12-19,BQ.1
2022-12-18,BQ.1.1
2022-12-19,BQ.1.1.40
2022-12-15,BA.4.6
2022-12-15,BF.7.4.1
2022-12-20,BQ.1.1
2022-12-19,BQ.1.1
2022-12-18,BW.1.1.1
2022-12-19,BQ.1.1
2022-12-17,BQ.1.1
