weekDate	variant	week.x	Freq	total	prop	weight	week.y	predicted	std.error	conf.low	conf.high	group	sublineage_grouped	prop.diff	withinInd	projInd
2022-12-09	XBB.1.5	NA	NA	NA	NA	NA	152.75	0.004873	0.001228	0.002939	0.007786	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-09	BA.5	NA	NA	NA	NA	NA	152.75	0.020859	0.001946	0.017219	0.024661	1	BA.5*	NA	FALSE	FALSE
2022-12-09	BA.2.75	NA	NA	NA	NA	NA	152.75	0.031754	0.002683	0.026872	0.037516	1	BA.2.75*	NA	FALSE	FALSE
2022-12-09	XBB	NA	NA	NA	NA	NA	152.75	0.008406	0.001461	0.005996	0.011845	1	XBB*	NA	FALSE	FALSE
2022-12-11	BQ.1.1	153	703	1734	0.405421	703	153	0.426023	0.008577	0.4089	0.443386	1	BQ.1.1*	0.020602	TRUE	FALSE
2022-12-11	Other	153	25	1734	0.014418	25	153	0.012153	0.001705	0.009122	0.015836	1	Other	0.002264	TRUE	FALSE
2022-12-11	BA.4.6	153	27	1734	0.015571	27	153	0.014382	0.001571	0.011545	0.017563	1	BA.4.6*	0.001189	TRUE	FALSE
2022-12-11	BA.5.1	153	51	1734	0.029412	51	153	0.026774	0.002116	0.023033	0.030874	1	BA.5.1*	0.002638	TRUE	FALSE
2022-12-11	BA.5.2	153	141	1734	0.081315	141	153	0.07536	0.003819	0.068224	0.083489	1	BA.5.2*	0.005955	TRUE	FALSE
2022-12-11	BA.5.2.1	153	123	1734	0.070934	123	153	0.059156	0.003241	0.053141	0.066288	1	BA.5.2.1*	0.011778	TRUE	FALSE
2022-12-11	BF.7	153	119	1734	0.068627	119	153	0.072898	0.004107	0.065003	0.081292	1	BF.7*	0.004271	TRUE	FALSE
2022-12-11	BQ.1	153	316	1734	0.182238	316	153	0.189696	0.006639	0.176111	0.203816	1	BQ.1*	0.007458	TRUE	FALSE
2022-12-11	BQ.1.2	153	87	1734	0.050173	87	153	0.059147	0.004025	0.051324	0.067943	1	BQ.1.2*	0.008974	TRUE	FALSE
2022-12-11	XBB.1.5	153	13	1734	0.007497	13	153	0.00536	0.001451	0.003104	0.008994	1	XBB.1.5*	0.002137	TRUE	FALSE
2022-12-11	BA.5	153	49	1734	0.028258	49	153	0.019453	0.001904	0.015909	0.023125	1	BA.5*	0.008806	TRUE	FALSE
2022-12-11	BA.2.75	153	67	1734	0.038639	67	153	0.031142	0.002771	0.026125	0.037082	1	BA.2.75*	0.007497	TRUE	FALSE
2022-12-11	XBB	153	13	1734	0.007497	13	153	0.008455	0.001551	0.005897	0.012176	1	XBB*	0.000958	TRUE	FALSE
2022-12-12	BQ.1.1	NA	NA	NA	NA	NA	153.25	0.440706	0.009167	0.421972	0.458982	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-12	Other	NA	NA	NA	NA	NA	153.25	0.011793	0.001738	0.00874	0.015501	1	Other	NA	FALSE	FALSE
2022-12-12	BA.4.6	NA	NA	NA	NA	NA	153.25	0.013227	0.001512	0.010494	0.016328	1	BA.4.6*	NA	FALSE	FALSE
2022-12-12	BA.5.1	NA	NA	NA	NA	NA	153.25	0.024516	0.002031	0.020918	0.028473	1	BA.5.1*	NA	FALSE	FALSE
2022-12-12	BA.5.2	NA	NA	NA	NA	NA	153.25	0.070819	0.003783	0.063749	0.078877	1	BA.5.2*	NA	FALSE	FALSE
2022-12-12	BA.5.2.1	NA	NA	NA	NA	NA	153.25	0.054658	0.003152	0.048822	0.06159	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-12	BF.7	NA	NA	NA	NA	NA	153.25	0.070999	0.004215	0.063048	0.079679	1	BF.7*	NA	FALSE	FALSE
2022-12-12	BQ.1	NA	NA	NA	NA	NA	153.25	0.190694	0.007046	0.176215	0.205671	1	BQ.1*	NA	FALSE	FALSE
2022-12-12	BQ.1.2	NA	NA	NA	NA	NA	153.25	0.059611	0.004281	0.051507	0.068735	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-12	XBB.1.5	NA	NA	NA	NA	NA	153.25	0.005885	0.001716	0.003263	0.01034	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-12	BA.5	NA	NA	NA	NA	NA	153.25	0.018111	0.001857	0.014681	0.021649	1	BA.5*	NA	FALSE	FALSE
2022-12-12	BA.2.75	NA	NA	NA	NA	NA	153.25	0.030491	0.002854	0.025352	0.036594	1	BA.2.75*	NA	FALSE	FALSE
2022-12-12	XBB	NA	NA	NA	NA	NA	153.25	0.008491	0.001643	0.005802	0.012489	1	XBB*	NA	FALSE	FALSE
2022-12-14	BQ.1.1	NA	NA	NA	NA	NA	153.5	0.455151	0.009773	0.435285	0.47475	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-14	Other	NA	NA	NA	NA	NA	153.5	0.011425	0.001766	0.008315	0.015205	1	Other	NA	FALSE	FALSE
2022-12-14	BA.4.6	NA	NA	NA	NA	NA	153.5	0.012144	0.00145	0.009519	0.015102	1	BA.4.6*	NA	FALSE	FALSE
2022-12-14	BA.5.1	NA	NA	NA	NA	NA	153.5	0.022411	0.001943	0.018932	0.026156	1	BA.5.1*	NA	FALSE	FALSE
2022-12-14	BA.5.2	NA	NA	NA	NA	NA	153.5	0.066443	0.003736	0.059552	0.074354	1	BA.5.2*	NA	FALSE	FALSE
2022-12-14	BA.5.2.1	NA	NA	NA	NA	NA	153.5	0.050419	0.003056	0.044784	0.057188	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-14	BF.7	NA	NA	NA	NA	NA	153.5	0.069037	0.004313	0.060929	0.077885	1	BF.7*	NA	FALSE	FALSE
2022-12-14	BQ.1	NA	NA	NA	NA	NA	153.5	0.191386	0.007463	0.176022	0.207184	1	BQ.1*	NA	FALSE	FALSE
2022-12-14	BQ.1.2	NA	NA	NA	NA	NA	153.5	0.059981	0.004541	0.051429	0.069756	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-14	XBB.1.5	NA	NA	NA	NA	NA	153.5	0.00645	0.002025	0.003424	0.011836	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-14	BA.5	NA	NA	NA	NA	NA	153.5	0.016834	0.001806	0.013512	0.02028	1	BA.5*	NA	FALSE	FALSE
2022-12-14	BA.2.75	NA	NA	NA	NA	NA	153.5	0.029805	0.002931	0.024581	0.036077	1	BA.2.75*	NA	FALSE	FALSE
2022-12-14	XBB	NA	NA	NA	NA	NA	153.5	0.008512	0.001735	0.005737	0.012819	1	XBB*	NA	FALSE	FALSE
2022-12-16	BQ.1.1	NA	NA	NA	NA	NA	153.75	0.469332	0.010394	0.448362	0.49034	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-16	Other	NA	NA	NA	NA	NA	153.75	0.011051	0.001789	0.007896	0.014866	1	Other	NA	FALSE	FALSE
2022-12-16	BA.4.6	NA	NA	NA	NA	NA	153.75	0.011133	0.001387	0.008629	0.013987	1	BA.4.6*	NA	FALSE	FALSE
2022-12-16	BA.5.1	NA	NA	NA	NA	NA	153.75	0.020456	0.001853	0.017136	0.024026	1	BA.5.1*	NA	FALSE	FALSE
2022-12-16	BA.5.2	NA	NA	NA	NA	NA	153.75	0.06224	0.003678	0.055442	0.069972	1	BA.5.2*	NA	FALSE	FALSE
2022-12-16	BA.5.2.1	NA	NA	NA	NA	NA	153.75	0.046436	0.002953	0.041014	0.052934	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-16	BF.7	NA	NA	NA	NA	NA	153.75	0.067024	0.004402	0.058741	0.076043	1	BF.7*	NA	FALSE	FALSE
2022-12-16	BQ.1	NA	NA	NA	NA	NA	153.75	0.191778	0.007887	0.175625	0.208374	1	BQ.1*	NA	FALSE	FALSE
2022-12-16	BQ.1.2	NA	NA	NA	NA	NA	153.75	0.060258	0.004804	0.051117	0.070603	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-16	XBB.1.5	NA	NA	NA	NA	NA	153.75	0.00706	0.002384	0.003629	0.013487	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-16	BA.5	NA	NA	NA	NA	NA	153.75	0.015623	0.001751	0.012426	0.019009	1	BA.5*	NA	FALSE	FALSE
2022-12-16	BA.2.75	NA	NA	NA	NA	NA	153.75	0.029088	0.003002	0.023752	0.035509	1	BA.2.75*	NA	FALSE	FALSE
2022-12-16	XBB	NA	NA	NA	NA	NA	153.75	0.008521	0.001827	0.005603	0.013066	1	XBB*	NA	FALSE	FALSE
2022-12-18	BQ.1.1	154	771	1739	0.443358	771	154	0.483224	0.011026	0.461183	0.50537	1	BQ.1.1*	0.039866	FALSE	TRUE
2022-12-18	Other	154	33	1739	0.018976	33	154	0.010673	0.001807	0.007481	0.01458	1	Other	0.008303	FALSE	TRUE
2022-12-18	BA.4.6	154	13	1739	0.007476	13	154	0.01019	0.001323	0.007808	0.012929	1	BA.4.6*	0.002715	FALSE	TRUE
2022-12-18	BA.5.1	154	42	1739	0.024152	42	154	0.018642	0.001762	0.015514	0.022073	1	BA.5.1*	0.005509	FALSE	TRUE
2022-12-18	BA.5.2	154	132	1739	0.075906	132	154	0.058214	0.003611	0.051538	0.065733	1	BA.5.2*	0.017691	FALSE	TRUE
2022-12-18	BA.5.2.1	154	81	1739	0.046578	81	154	0.042703	0.002846	0.037506	0.048982	1	BA.5.2.1*	0.003875	FALSE	TRUE
2022-12-18	BF.7	154	96	1739	0.055204	96	154	0.064971	0.004481	0.056627	0.074195	1	BF.7*	0.009767	FALSE	TRUE
2022-12-18	BQ.1	154	339	1739	0.19494	339	154	0.191882	0.008317	0.175046	0.209116	1	BQ.1*	0.003058	FALSE	TRUE
2022-12-18	BQ.1.2	154	78	1739	0.044853	78	154	0.060445	0.005067	0.050881	0.071533	1	BQ.1.2*	0.015592	FALSE	TRUE
2022-12-18	XBB.1.5	154	20	1739	0.011501	20	154	0.007715	0.002797	0.003836	0.015487	1	XBB.1.5*	0.003786	FALSE	TRUE
2022-12-18	BA.5	154	45	1739	0.025877	45	154	0.014477	0.001692	0.01141	0.017782	1	BA.5*	0.0114	FALSE	TRUE
2022-12-18	BA.2.75	154	65	1739	0.037378	65	154	0.028346	0.003065	0.022989	0.034891	1	BA.2.75*	0.009032	FALSE	TRUE
2022-12-18	XBB	154	24	1739	0.013801	24	154	0.008516	0.001918	0.005471	0.013298	1	XBB*	0.005285	FALSE	TRUE
2022-12-19	BQ.1.1	NA	NA	NA	NA	NA	154.25	0.496806	0.011667	0.473578	0.519896	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-19	Other	NA	NA	NA	NA	NA	154.25	0.010293	0.00182	0.007103	0.014245	1	Other	NA	FALSE	FALSE
2022-12-19	BA.4.6	NA	NA	NA	NA	NA	154.25	0.009314	0.001258	0.007043	0.011924	1	BA.4.6*	NA	FALSE	FALSE
2022-12-19	BA.5.1	NA	NA	NA	NA	NA	154.25	0.016965	0.001671	0.014047	0.020241	1	BA.5.1*	NA	FALSE	FALSE
2022-12-19	BA.5.2	NA	NA	NA	NA	NA	154.25	0.05437	0.003534	0.047833	0.061734	1	BA.5.2*	NA	FALSE	FALSE
2022-12-19	BA.5.2.1	NA	NA	NA	NA	NA	154.25	0.039213	0.002734	0.034245	0.045343	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-19	BF.7	NA	NA	NA	NA	NA	154.25	0.06289	0.004548	0.054461	0.072228	1	BF.7*	NA	FALSE	FALSE
2022-12-19	BQ.1	NA	NA	NA	NA	NA	154.25	0.191706	0.008751	0.174013	0.209664	1	BQ.1*	NA	FALSE	FALSE
2022-12-19	BQ.1.2	NA	NA	NA	NA	NA	154.25	0.060545	0.005331	0.050459	0.072377	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-19	XBB.1.5	NA	NA	NA	NA	NA	154.25	0.008418	0.003267	0.004009	0.017626	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-19	BA.5	NA	NA	NA	NA	NA	154.25	0.013396	0.001631	0.010462	0.016577	1	BA.5*	NA	FALSE	FALSE
2022-12-19	BA.2.75	NA	NA	NA	NA	NA	154.25	0.027583	0.003121	0.022183	0.034283	1	BA.2.75*	NA	FALSE	FALSE
2022-12-19	XBB	NA	NA	NA	NA	NA	154.25	0.0085	0.002007	0.005318	0.013498	1	XBB*	NA	FALSE	FALSE
2022-12-21	BQ.1.1	NA	NA	NA	NA	NA	154.5	0.510059	0.012316	0.485175	0.534257	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-21	Other	NA	NA	NA	NA	NA	154.5	0.009913	0.001828	0.006699	0.013895	1	Other	NA	FALSE	FALSE
2022-12-21	BA.4.6	NA	NA	NA	NA	NA	154.5	0.008501	0.001194	0.006353	0.010997	1	BA.4.6*	NA	FALSE	FALSE
2022-12-21	BA.5.1	NA	NA	NA	NA	NA	154.5	0.015417	0.00158	0.012677	0.018531	1	BA.5.1*	NA	FALSE	FALSE
2022-12-21	BA.5.2	NA	NA	NA	NA	NA	154.5	0.050709	0.00345	0.04433	0.057897	1	BA.5.2*	NA	FALSE	FALSE
2022-12-21	BA.5.2.1	NA	NA	NA	NA	NA	154.5	0.035959	0.002619	0.031152	0.041922	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-21	BF.7	NA	NA	NA	NA	NA	154.5	0.06079	0.004604	0.052243	0.070252	1	BF.7*	NA	FALSE	FALSE
2022-12-21	BQ.1	NA	NA	NA	NA	NA	154.5	0.191265	0.009186	0.172737	0.210154	1	BQ.1*	NA	FALSE	FALSE
2022-12-21	BQ.1.2	NA	NA	NA	NA	NA	154.5	0.060561	0.005592	0.050105	0.073164	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-21	XBB.1.5	NA	NA	NA	NA	NA	154.5	0.009173	0.003801	0.00409	0.020318	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-21	BA.5	NA	NA	NA	NA	NA	154.5	0.012378	0.001568	0.009578	0.015437	1	BA.5*	NA	FALSE	FALSE
2022-12-21	BA.2.75	NA	NA	NA	NA	NA	154.5	0.026802	0.00317	0.021392	0.033601	1	BA.2.75*	NA	FALSE	FALSE
2022-12-21	XBB	NA	NA	NA	NA	NA	154.5	0.008471	0.002095	0.005193	0.013782	1	XBB*	NA	FALSE	FALSE
2022-12-23	BQ.1.1	NA	NA	NA	NA	NA	154.75	0.522968	0.012974	0.4966	0.548513	1	BQ.1.1*	NA	FALSE	FALSE
2022-12-23	Other	NA	NA	NA	NA	NA	154.75	0.009535	0.001831	0.006339	0.013536	1	Other	NA	FALSE	FALSE
2022-12-23	BA.4.6	NA	NA	NA	NA	NA	154.75	0.007749	0.00113	0.005724	0.01011	1	BA.4.6*	NA	FALSE	FALSE
2022-12-23	BA.5.1	NA	NA	NA	NA	NA	154.75	0.013992	0.001491	0.011405	0.01695	1	BA.5.1*	NA	FALSE	FALSE
2022-12-23	BA.5.2	NA	NA	NA	NA	NA	154.75	0.047232	0.003359	0.041015	0.054245	1	BA.5.2*	NA	FALSE	FALSE
2022-12-23	BA.5.2.1	NA	NA	NA	NA	NA	154.75	0.03293	0.002503	0.028292	0.038639	1	BA.5.2.1*	NA	FALSE	FALSE
2022-12-23	BF.7	NA	NA	NA	NA	NA	154.75	0.058683	0.00465	0.050129	0.068287	1	BF.7*	NA	FALSE	FALSE
2022-12-23	BQ.1	NA	NA	NA	NA	NA	154.75	0.19057	0.00962	0.171234	0.210172	1	BQ.1*	NA	FALSE	FALSE
2022-12-23	BQ.1.2	NA	NA	NA	NA	NA	154.75	0.060496	0.005851	0.049573	0.073833	1	BQ.1.2*	NA	FALSE	FALSE
2022-12-23	XBB.1.5	NA	NA	NA	NA	NA	154.75	0.009982	0.004404	0.004233	0.023331	1	XBB.1.5*	NA	FALSE	FALSE
2022-12-23	BA.5	NA	NA	NA	NA	NA	154.75	0.011422	0.001504	0.008746	0.014334	1	BA.5*	NA	FALSE	FALSE
2022-12-23	BA.2.75	NA	NA	NA	NA	NA	154.75	0.02601	0.003211	0.020582	0.032909	1	BA.2.75*	NA	FALSE	FALSE
2022-12-23	XBB	NA	NA	NA	NA	NA	154.75	0.008431	0.002181	0.005036	0.01394	1	XBB*	NA	FALSE	FALSE
2022-12-25	BQ.1.1	155	867	1804	0.480599	867	155	0.535519	0.013641	0.508139	0.562323	1	BQ.1.1*	0.054921	FALSE	TRUE
2022-12-25	Other	155	17	1804	0.009424	17	155	0.009159	0.00183	0.005991	0.013184	1	Other	0.000265	FALSE	TRUE
2022-12-25	BA.4.6	155	19	1804	0.010532	19	155	0.007054	0.001066	0.005151	0.00928	1	BA.4.6*	0.003478	FALSE	TRUE
2022-12-25	BA.5.1	155	35	1804	0.019401	35	155	0.012683	0.001403	0.010255	0.015476	1	BA.5.1*	0.006719	FALSE	TRUE
2022-12-25	BA.5.2	155	99	1804	0.054878	99	155	0.043937	0.003263	0.037813	0.050826	1	BA.5.2*	0.010941	FALSE	TRUE
2022-12-25	BA.5.2.1	155	64	1804	0.035477	64	155	0.030118	0.002386	0.025664	0.035548	1	BA.5.2.1*	0.005358	FALSE	TRUE
2022-12-25	BF.7	155	116	1804	0.064302	116	155	0.056576	0.004684	0.048001	0.066215	1	BF.7*	0.007726	FALSE	TRUE
2022-12-25	BQ.1	155	340	1804	0.18847	340	155	0.189636	0.010053	0.169302	0.210429	1	BQ.1*	0.001166	FALSE	TRUE
2022-12-25	BQ.1.2	155	75	1804	0.041574	75	155	0.060354	0.006106	0.049048	0.074427	1	BQ.1.2*	0.01878	FALSE	TRUE
2022-12-25	XBB.1.5	155	66	1804	0.036585	66	155	0.010849	0.005082	0.004325	0.02718	1	XBB.1.5*	0.025737	FALSE	TRUE
2022-12-25	BA.5	155	45	1804	0.024945	45	155	0.010527	0.001439	0.007997	0.013311	1	BA.5*	0.014418	FALSE	TRUE
2022-12-25	BA.2.75	155	39	1804	0.021619	39	155	0.025208	0.003244	0.019771	0.032247	1	BA.2.75*	0.00359	FALSE	TRUE
2022-12-25	XBB	155	22	1804	0.012195	22	155	0.008381	0.002264	0.004899	0.014168	1	XBB*	0.003814	FALSE	TRUE
